sale_id,store_id,store_name,region,product_id,product_name,category,sale_date,quantity_sold,selling_price,cost_price,return_quantity,revenue,profit
85491,108,Pune Store,West,214,Router,Accessories,2025-03-01 08:50:00,21,58452,9073,9,1227492,1036959
85492,104,Chennai Store,South,203,Keyboard,Electronics,2025-03-01 08:51:00,89,45935,25038,4,4088215,1859833
85493,101,Bangalore Store,West,201,Hard Disk,Electronics,2025-03-01 08:52:00,97,13856,30152,5,1344032,-1580712
85494,108,Pune Store,West,215,Speaker,Electronics,2025-03-01 08:53:00,51,34984,9120,7,1784184,1319064
85495,103,Pune Store,North,201,Printer,Wearables,2025-03-01 08:54:00,58,27522,15412,3,1596276,702380
85496,103,Mumbai Store,North,213,Speaker,Accessories,2025-03-01 08:55:00,62,27981,36889,8,1734822,-552296
85497,104,Ahmedabad Store,East,211,Webcam,Networking,2025-03-01 08:56:00,99,54859,41291,2,5431041,1343232
85498,104,Ahmedabad Store,East,202,Monitor,Electronics,2025-03-01 08:57:00,2,19881,2231,6,39762,35300
85499,101,Delhi Store,North,205,Router,Electronics,2025-03-01 08:58:00,61,51735,19852,0,3155835,1944863
85500,101,Hyderabad Store,South,208,Speaker,Electronics,2025-03-01 08:59:00,75,58178,22616,2,4363350,2667150
85501,105,Pune Store,West,214,Webcam,Electronics,2025-03-01 09:00:00,12,20226,24333,3,242712,-49284
85502,103,Delhi Store,East,213,Smart Watch,Accessories,2025-03-01 09:01:00,47,57980,39969,4,2725060,846517
85503,105,Chennai Store,West,207,Microphone,Accessories,2025-03-01 09:02:00,50,5230,23882,2,261500,-932600
85504,102,Delhi Store,South,212,Mouse,Accessories,2025-03-01 09:03:00,43,8567,4171,7,368381,189028
85505,106,Bangalore Store,West,206,SSD,Wearables,2025-03-01 09:04:00,93,40084,2393,0,3727812,3505263
85506,106,Ahmedabad Store,South,205,Router,Storage,2025-03-01 09:05:00,48,16961,1707,1,814128,732192
85507,101,Delhi Store,East,205,Laptop,Accessories,2025-03-01 09:06:00,31,42223,33270,8,1308913,277543
85508,103,Delhi Store,North,210,Webcam,Wearables,2025-03-01 09:07:00,30,17446,4384,2,523380,391860
85509,103,Mumbai Store,East,203,Mouse,Wearables,2025-03-01 09:08:00,76,23831,5459,3,1811156,1396272
85510,105,Kolkata Store,West,204,Monitor,Accessories,2025-03-01 09:09:00,2,46325,30126,0,92650,32398
85511,104,Delhi Store,West,214,Webcam,Accessories,2025-03-01 09:10:00,18,14126,6968,1,254268,128844
85512,104,Mumbai Store,East,214,Smart Watch,Electronics,2025-03-01 09:11:00,94,5271,7197,2,495474,-181044
85513,101,Kolkata Store,West,207,Laptop,Electronics,2025-03-01 09:12:00,76,3235,27008,2,245860,-1806748
85514,107,Chennai Store,East,214,Hard Disk,Electronics,2025-03-01 09:13:00,58,18170,22552,7,1053860,-254156
85515,106,Ahmedabad Store,West,208,Mouse,Electronics,2025-03-01 09:14:00,83,31182,5810,7,2588106,2105876
85516,104,Kolkata Store,East,211,Microphone,Electronics,2025-03-01 09:15:00,87,49954,43195,9,4345998,588033
85517,102,Mumbai Store,East,213,Speaker,Storage,2025-03-01 09:16:00,59,42895,39584,9,2530805,195349
85518,103,Ahmedabad Store,North,203,Mouse,Wearables,2025-03-01 09:17:00,59,23992,2431,9,1415528,1272099
85519,104,Mumbai Store,West,209,Hard Disk,Electronics,2025-03-01 09:18:00,7,25557,6785,2,178899,131404
85520,101,Kolkata Store,North,203,Monitor,Storage,2025-03-01 09:19:00,14,54906,29357,0,768684,357686
85521,102,Kolkata Store,East,201,Projector,Storage,2025-03-01 09:20:00,54,7295,9330,0,393930,-109890
85522,106,Chennai Store,West,207,Printer,Storage,2025-03-01 09:21:00,7,8280,47896,5,57960,-277312
85523,106,Mumbai Store,South,204,Mouse,Electronics,2025-03-01 09:22:00,77,39488,6824,8,3040576,2515128
85524,105,Kolkata Store,North,213,Printer,Electronics,2025-03-01 09:23:00,96,13520,15231,5,1297920,-164256
85525,105,Delhi Store,South,213,Headphones,Electronics,2025-03-01 09:24:00,79,27913,13071,7,2205127,1172518
85526,102,Kolkata Store,West,211,Router,Electronics,2025-03-01 09:25:00,85,37749,25271,8,3208665,1060630
85527,101,Chennai Store,West,209,Router,Electronics,2025-03-01 09:26:00,99,40370,12580,9,3996630,2751210
85528,108,Ahmedabad Store,East,203,SSD,Storage,2025-03-01 09:27:00,42,44172,16454,5,1855224,1164156
85529,107,Chennai Store,East,206,Microphone,Accessories,2025-03-01 09:28:00,67,20581,37910,8,1378927,-1161043
85530,108,Ahmedabad Store,North,203,Monitor,Accessories,2025-03-01 09:29:00,10,45046,594,0,450460,444520
85531,105,Mumbai Store,East,204,Monitor,Electronics,2025-03-01 09:30:00,12,25800,28800,5,309600,-36000
85532,103,Mumbai Store,East,212,SSD,Electronics,2025-03-01 09:31:00,84,22580,45453,3,1896720,-1921332
85533,106,Bangalore Store,East,205,Keyboard,Accessories,2025-03-01 09:32:00,77,30097,45877,1,2317469,-1215060
85534,106,Chennai Store,North,211,Speaker,Accessories,2025-03-01 09:33:00,77,49814,7548,2,3835678,3254482
85535,103,Hyderabad Store,East,214,Webcam,Electronics,2025-03-01 09:34:00,55,30450,28267,1,1674750,120065
85536,108,Delhi Store,South,207,Monitor,Storage,2025-03-01 09:35:00,26,34911,28530,0,907686,165906
85537,106,Pune Store,North,205,Headphones,Accessories,2025-03-01 09:36:00,12,15439,24263,1,185268,-105888
85538,106,Pune Store,North,204,Microphone,Accessories,2025-03-01 09:37:00,57,50006,13813,6,2850342,2063001
85539,106,Mumbai Store,East,213,Hard Disk,Accessories,2025-03-01 09:38:00,5,10139,20988,2,50695,-54245
85540,101,Kolkata Store,South,208,Router,Storage,2025-03-01 09:39:00,51,1966,45679,8,100266,-2229363
85541,108,Pune Store,West,203,Router,Accessories,2025-03-01 09:40:00,64,35269,17215,4,2257216,1155456
85542,101,Chennai Store,South,210,Speaker,Accessories,2025-03-01 09:41:00,95,31615,2359,2,3003425,2779320
85543,107,Ahmedabad Store,West,214,Headphones,Wearables,2025-03-01 09:42:00,70,42564,14163,2,2979480,1988070
85544,103,Chennai Store,North,214,Microphone,Accessories,2025-03-01 09:43:00,63,35531,26871,8,2238453,545580
85545,101,Kolkata Store,South,205,Keyboard,Accessories,2025-03-01 09:44:00,45,44044,1444,4,1981980,1917000
85546,102,Ahmedabad Store,West,210,Monitor,Electronics,2025-03-01 09:45:00,41,46906,4999,6,1923146,1718187
85547,101,Delhi Store,East,215,Monitor,Accessories,2025-03-01 09:46:00,26,2097,5152,1,54522,-79430
85548,108,Chennai Store,South,207,SSD,Electronics,2025-03-01 09:47:00,31,31297,49424,1,970207,-561937
85549,106,Hyderabad Store,South,203,Smart Watch,Storage,2025-03-01 09:48:00,99,52920,16819,8,5239080,3573999
85550,103,Bangalore Store,West,204,Hard Disk,Accessories,2025-03-01 09:49:00,20,24907,28204,4,498140,-65940
85551,108,Kolkata Store,North,212,Smart Watch,Electronics,2025-03-01 09:50:00,18,54466,4710,4,980388,895608
85552,107,Delhi Store,South,212,Keyboard,Electronics,2025-03-01 09:51:00,92,14344,2982,0,1319648,1045304
85553,104,Hyderabad Store,East,215,Tablet,Electronics,2025-03-01 09:52:00,69,32110,18956,8,2215590,907626
85554,108,Chennai Store,East,201,Router,Electronics,2025-03-01 09:53:00,1,45873,7846,0,45873,38027
85555,108,Kolkata Store,North,213,Headphones,Storage,2025-03-01 09:54:00,87,59418,33207,5,5169366,2280357
85556,107,Chennai Store,South,214,Speaker,Accessories,2025-03-01 09:55:00,94,42009,16342,5,3948846,2412698
85557,101,Ahmedabad Store,South,203,Projector,Accessories,2025-03-01 09:56:00,24,27078,23790,9,649872,78912
85558,105,Mumbai Store,East,205,Tablet,Electronics,2025-03-01 09:57:00,46,11763,4151,8,541098,350152
85559,102,Delhi Store,East,206,Projector,Storage,2025-03-01 09:58:00,82,25308,45459,6,2075256,-1652382
85560,107,Bangalore Store,South,201,Hard Disk,Accessories,2025-03-01 09:59:00,64,48225,35519,3,3086400,813184
85561,102,Mumbai Store,East,212,Webcam,Accessories,2025-03-01 10:00:00,36,56813,24466,1,2045268,1164492
85562,102,Pune Store,South,208,Hard Disk,Accessories,2025-03-01 10:01:00,17,1748,13944,6,29716,-207332
85563,108,Chennai Store,East,214,Hard Disk,Accessories,2025-03-01 10:02:00,66,42138,15585,1,2781108,1752498
85564,108,Bangalore Store,West,207,Webcam,Accessories,2025-03-01 10:03:00,56,22836,15767,2,1278816,395864
85565,105,Delhi Store,East,204,Hard Disk,Accessories,2025-03-01 10:04:00,50,19116,11348,8,955800,388400
85566,105,Hyderabad Store,West,202,Tablet,Networking,2025-03-01 10:05:00,66,20165,16757,6,1330890,224928
85567,102,Bangalore Store,South,215,Keyboard,Electronics,2025-03-01 10:06:00,37,35719,24737,3,1321603,406334
85568,102,Mumbai Store,West,203,Speaker,Accessories,2025-03-01 10:07:00,53,17831,36227,6,945043,-974988
85569,102,Hyderabad Store,North,202,Hard Disk,Electronics,2025-03-01 10:08:00,90,29094,27617,1,2618460,132930
85570,101,Hyderabad Store,South,212,Speaker,Accessories,2025-03-01 10:09:00,30,27705,39048,0,831150,-340290
85571,106,Bangalore Store,South,209,Hard Disk,Accessories,2025-03-01 10:10:00,25,7439,27563,0,185975,-503100
85572,105,Kolkata Store,South,203,Speaker,Networking,2025-03-01 10:11:00,28,4376,25754,1,122528,-598584
85573,103,Ahmedabad Store,South,214,SSD,Accessories,2025-03-01 10:12:00,95,29231,18514,0,2776945,1018115
85574,107,Kolkata Store,East,206,SSD,Electronics,2025-03-01 10:13:00,49,36469,29029,7,1786981,364560
85575,106,Pune Store,West,212,SSD,Electronics,2025-03-01 10:14:00,25,58525,47764,1,1463125,269025
85576,101,Bangalore Store,South,212,Microphone,Electronics,2025-03-01 10:15:00,90,16687,18718,5,1501830,-182790
85577,103,Mumbai Store,North,204,Keyboard,Electronics,2025-03-01 10:16:00,6,11230,11498,0,67380,-1608
85578,101,Bangalore Store,East,203,Projector,Electronics,2025-03-01 10:17:00,30,30384,30811,9,911520,-12810
85579,101,Delhi Store,South,204,SSD,Accessories,2025-03-01 10:18:00,1,46261,18585,6,46261,27676
85580,103,Kolkata Store,South,204,Laptop,Accessories,2025-03-01 10:19:00,64,28567,49816,9,1828288,-1359936
85581,102,Hyderabad Store,South,209,Mouse,Storage,2025-03-01 10:20:00,10,42200,42691,9,422000,-4910
85582,106,Hyderabad Store,West,211,Headphones,Accessories,2025-03-01 10:21:00,83,11966,244,8,993178,972926
85583,103,Mumbai Store,West,213,Webcam,Networking,2025-03-01 10:22:00,81,47115,12580,9,3816315,2797335
85584,104,Bangalore Store,East,206,Microphone,Accessories,2025-03-01 10:23:00,87,35944,34951,5,3127128,86391
85585,105,Ahmedabad Store,East,204,Smart Watch,Accessories,2025-03-01 10:24:00,5,24088,49557,4,120440,-127345
85586,104,Pune Store,East,208,Projector,Wearables,2025-03-01 10:25:00,38,32816,4943,7,1247008,1059174
85587,106,Bangalore Store,West,214,Projector,Accessories,2025-03-01 10:26:00,25,42232,22479,8,1055800,493825
85588,101,Ahmedabad Store,West,211,Headphones,Accessories,2025-03-01 10:27:00,24,31798,43421,4,763152,-278952
85589,103,Ahmedabad Store,South,214,SSD,Storage,2025-03-01 10:28:00,8,4912,43742,1,39296,-310640
85590,102,Hyderabad Store,West,204,Speaker,Accessories,2025-03-01 10:29:00,87,35114,31631,7,3054918,303021
85591,106,Ahmedabad Store,South,211,Mouse,Accessories,2025-03-01 10:30:00,19,45918,31532,0,872442,273334
85592,102,Hyderabad Store,East,213,Webcam,Accessories,2025-03-01 10:31:00,60,830,19545,7,49800,-1122900
85593,107,Mumbai Store,South,214,Speaker,Electronics,2025-03-01 10:32:00,47,7017,36784,4,329799,-1399049
85594,107,Kolkata Store,East,206,Hard Disk,Accessories,2025-03-01 10:33:00,2,1962,4316,0,3924,-4708
85595,104,Bangalore Store,North,214,Mouse,Storage,2025-03-01 10:34:00,24,45430,7149,7,1090320,918744
85596,107,Chennai Store,North,205,Smart Watch,Electronics,2025-03-01 10:35:00,24,58514,31309,1,1404336,652920
85597,104,Kolkata Store,East,213,Headphones,Accessories,2025-03-01 10:36:00,62,7360,48496,5,456320,-2550432
85598,101,Bangalore Store,North,201,Webcam,Accessories,2025-03-01 10:37:00,88,10438,36560,7,918544,-2298736
85599,105,Mumbai Store,East,203,Projector,Accessories,2025-03-01 10:38:00,52,32981,49678,4,1715012,-868244
85600,101,Hyderabad Store,West,206,Hard Disk,Storage,2025-03-01 10:39:00,48,30206,24984,6,1449888,250656
85601,106,Hyderabad Store,North,207,Monitor,Accessories,2025-03-01 10:40:00,22,9188,7524,2,202136,36608
85602,102,Chennai Store,West,215,Router,Electronics,2025-03-01 10:41:00,60,47650,44677,0,2859000,178380
85603,106,Chennai Store,South,213,Tablet,Accessories,2025-03-01 10:42:00,55,4630,17064,2,254650,-683870
85604,107,Mumbai Store,South,206,Webcam,Storage,2025-03-01 10:43:00,15,57793,34207,6,866895,353790
85605,103,Bangalore Store,East,205,Speaker,Storage,2025-03-01 10:44:00,86,28951,2959,2,2489786,2235312
85606,104,Hyderabad Store,West,214,Monitor,Electronics,2025-03-01 10:45:00,56,38696,3275,2,2166976,1983576
85607,102,Pune Store,North,211,Laptop,Accessories,2025-03-01 10:46:00,52,30267,49264,3,1573884,-987844
85608,107,Delhi Store,West,201,Tablet,Electronics,2025-03-01 10:47:00,90,51826,35702,1,4664340,1451160
85609,101,Delhi Store,South,203,Headphones,Accessories,2025-03-01 10:48:00,63,18660,42444,1,1175580,-1498392
85610,105,Delhi Store,South,213,Laptop,Electronics,2025-03-01 10:49:00,9,49911,9261,6,449199,365850
85611,103,Hyderabad Store,South,202,Monitor,Electronics,2025-03-01 10:50:00,46,16923,47517,5,778458,-1407324
85612,105,Kolkata Store,North,202,Smart Watch,Accessories,2025-03-01 10:51:00,42,43494,19068,0,1826748,1025892
85613,101,Hyderabad Store,South,212,Projector,Electronics,2025-03-01 10:52:00,85,27068,37594,3,2300780,-894710
85614,108,Kolkata Store,East,206,Webcam,Networking,2025-03-01 10:53:00,40,27342,10985,9,1093680,654280
85615,101,Ahmedabad Store,North,207,Headphones,Storage,2025-03-01 10:54:00,61,6232,37000,6,380152,-1876848
85616,102,Delhi Store,East,214,Headphones,Electronics,2025-03-01 10:55:00,70,12391,27227,3,867370,-1038520
85617,107,Chennai Store,West,204,Microphone,Accessories,2025-03-01 10:56:00,36,59829,37746,8,2153844,794988
85618,103,Delhi Store,West,211,Hard Disk,Networking,2025-03-01 10:57:00,50,6595,30011,7,329750,-1170800
85619,106,Chennai Store,South,207,Speaker,Accessories,2025-03-01 10:58:00,60,59558,25144,7,3573480,2064840
85620,101,Mumbai Store,North,208,Microphone,Wearables,2025-03-01 10:59:00,6,41892,26053,3,251352,95034
85621,108,Pune Store,South,210,Monitor,Storage,2025-03-01 11:00:00,97,15137,27258,5,1468289,-1175737
85622,108,Delhi Store,West,206,Speaker,Storage,2025-03-01 11:01:00,51,20434,46067,6,1042134,-1307283
85623,102,Pune Store,South,215,Printer,Wearables,2025-03-01 11:02:00,68,13923,36235,3,946764,-1517216
85624,101,Delhi Store,East,204,Keyboard,Electronics,2025-03-01 11:03:00,29,46443,17426,6,1346847,841493
85625,102,Chennai Store,West,207,Keyboard,Electronics,2025-03-01 11:04:00,27,59037,26306,8,1593999,883737
85626,108,Chennai Store,North,213,Speaker,Electronics,2025-03-01 11:05:00,19,4588,22352,6,87172,-337516
85627,105,Pune Store,East,214,Projector,Accessories,2025-03-01 11:06:00,27,47099,21823,9,1271673,682452
85628,102,Kolkata Store,East,212,Router,Accessories,2025-03-01 11:07:00,86,33690,15393,5,2897340,1573542
85629,106,Ahmedabad Store,East,206,Tablet,Storage,2025-03-01 11:08:00,63,30062,13929,2,1893906,1016379
85630,105,Chennai Store,East,209,Projector,Electronics,2025-03-01 11:09:00,56,6521,12137,1,365176,-314496
85631,104,Mumbai Store,South,210,Webcam,Electronics,2025-03-01 11:10:00,12,41488,1112,4,497856,484512
85632,101,Delhi Store,North,205,SSD,Electronics,2025-03-01 11:11:00,95,41467,34455,4,3939365,666140
85633,104,Pune Store,East,202,Tablet,Accessories,2025-03-01 11:12:00,76,27184,1509,8,2065984,1951300
85634,103,Chennai Store,South,210,Router,Storage,2025-03-01 11:13:00,40,30315,3646,0,1212600,1066760
85635,108,Pune Store,South,204,Speaker,Wearables,2025-03-01 11:14:00,95,48317,44418,5,4590115,370405
85636,104,Pune Store,North,208,SSD,Accessories,2025-03-01 11:15:00,15,22920,3035,2,343800,298275
85637,107,Mumbai Store,North,205,Keyboard,Wearables,2025-03-01 11:16:00,36,25768,32033,9,927648,-225540
85638,102,Kolkata Store,East,201,Tablet,Electronics,2025-03-01 11:17:00,86,42794,2353,6,3680284,3477926
85639,102,Mumbai Store,East,215,Speaker,Accessories,2025-03-01 11:18:00,21,28263,34625,5,593523,-133602
85640,108,Kolkata Store,South,208,Smart Watch,Electronics,2025-03-01 11:19:00,13,40723,26125,9,529399,189774
85641,103,Hyderabad Store,West,204,Smart Watch,Accessories,2025-03-01 11:20:00,9,23485,33817,0,211365,-92988
85642,103,Chennai Store,North,213,Keyboard,Networking,2025-03-01 11:21:00,95,16879,43342,8,1603505,-2513985
85643,101,Chennai Store,North,206,Webcam,Storage,2025-03-01 11:22:00,41,19400,46741,6,795400,-1120981
85644,108,Kolkata Store,South,204,Hard Disk,Electronics,2025-03-01 11:23:00,1,48386,9135,1,48386,39251
85645,107,Pune Store,West,211,Monitor,Accessories,2025-03-01 11:24:00,86,5199,48882,9,447114,-3756738
85646,102,Chennai Store,East,208,Mouse,Accessories,2025-03-01 11:25:00,29,14079,30194,0,408291,-467335
85647,107,Kolkata Store,North,215,Microphone,Accessories,2025-03-01 11:26:00,9,1019,32741,3,9171,-285498
85648,107,Hyderabad Store,South,210,Microphone,Storage,2025-03-01 11:27:00,80,58047,24252,1,4643760,2703600
85649,103,Chennai Store,West,210,Hard Disk,Accessories,2025-03-01 11:28:00,5,15186,3292,9,75930,59470
85650,107,Ahmedabad Store,North,215,Projector,Wearables,2025-03-01 11:29:00,27,2568,10239,4,69336,-207117
85651,106,Chennai Store,West,201,Mouse,Electronics,2025-03-01 11:30:00,87,49153,45784,7,4276311,293103
85652,107,Mumbai Store,West,210,Webcam,Electronics,2025-03-01 11:31:00,14,8019,16894,0,112266,-124250
85653,104,Chennai Store,West,214,Printer,Storage,2025-03-01 11:32:00,81,31908,49271,7,2584548,-1406403
85654,107,Delhi Store,North,206,Tablet,Accessories,2025-03-01 11:33:00,91,6734,1666,2,612794,461188
85655,102,Bangalore Store,South,207,Projector,Electronics,2025-03-01 11:34:00,20,36850,9719,4,737000,542620
85656,108,Chennai Store,North,205,Monitor,Electronics,2025-03-01 11:35:00,30,51085,13623,8,1532550,1123860
85657,107,Mumbai Store,East,207,Microphone,Electronics,2025-03-01 11:36:00,78,17809,28953,4,1389102,-869232
85658,106,Kolkata Store,West,204,Printer,Accessories,2025-03-01 11:37:00,79,1018,40911,7,80422,-3151547
85659,108,Hyderabad Store,South,215,Router,Storage,2025-03-01 11:38:00,19,57680,2565,2,1095920,1047185
85660,107,Hyderabad Store,West,212,SSD,Storage,2025-03-01 11:39:00,9,10988,20999,4,98892,-90099
85661,103,Pune Store,South,205,SSD,Wearables,2025-03-01 11:40:00,92,936,18808,2,86112,-1644224
85662,107,Pune Store,North,211,Speaker,Electronics,2025-03-01 11:41:00,48,37432,1980,9,1796736,1701696
85663,108,Bangalore Store,East,202,Laptop,Electronics,2025-03-01 11:42:00,48,42602,45282,1,2044896,-128640
85664,101,Ahmedabad Store,South,206,Webcam,Accessories,2025-03-01 11:43:00,73,18701,7452,0,1365173,821177
85665,107,Mumbai Store,South,212,Printer,Accessories,2025-03-01 11:44:00,87,58420,25922,8,5082540,2827326
85666,106,Chennai Store,West,212,Headphones,Accessories,2025-03-01 11:45:00,37,48204,45731,9,1783548,91501
85667,105,Hyderabad Store,West,206,Printer,Electronics,2025-03-01 11:46:00,31,50522,21546,9,1566182,898256
85668,107,Hyderabad Store,North,206,Laptop,Accessories,2025-03-01 11:47:00,40,17278,30871,6,691120,-543720
85669,102,Delhi Store,West,202,Webcam,Electronics,2025-03-01 11:48:00,69,12386,347,5,854634,830691
85670,107,Kolkata Store,West,211,Laptop,Accessories,2025-03-01 11:49:00,21,15868,17391,3,333228,-31983
85671,102,Bangalore Store,South,210,Speaker,Accessories,2025-03-01 11:50:00,65,51787,550,0,3366155,3330405
85672,107,Delhi Store,West,215,Mouse,Accessories,2025-03-01 11:51:00,84,22936,12994,4,1926624,835128
85673,102,Ahmedabad Store,North,207,Laptop,Electronics,2025-03-01 11:52:00,55,28749,43529,6,1581195,-812900
85674,102,Kolkata Store,East,215,Monitor,Electronics,2025-03-01 11:53:00,42,48266,30458,8,2027172,747936
85675,105,Kolkata Store,North,202,Mouse,Accessories,2025-03-01 11:54:00,92,46781,28551,1,4303852,1677160
85676,105,Hyderabad Store,North,201,Tablet,Accessories,2025-03-01 11:55:00,62,6195,36673,2,384090,-1889636
85677,108,Kolkata Store,East,201,Printer,Accessories,2025-03-01 11:56:00,71,21505,17367,6,1526855,293798
85678,106,Pune Store,North,212,Microphone,Electronics,2025-03-01 11:57:00,37,2716,8872,2,100492,-227772
85679,106,Chennai Store,North,210,Projector,Electronics,2025-03-01 11:58:00,48,5147,6197,0,247056,-50400
85680,101,Chennai Store,South,210,Speaker,Accessories,2025-03-01 11:59:00,80,33094,44205,1,2647520,-888880
85681,108,Ahmedabad Store,North,208,Hard Disk,Storage,2025-03-01 12:00:00,48,42622,39198,0,2045856,164352
85682,102,Delhi Store,North,203,Keyboard,Electronics,2025-03-01 12:01:00,55,1579,13280,2,86845,-643555
85683,103,Ahmedabad Store,North,211,Mouse,Storage,2025-03-01 12:02:00,75,50199,1941,2,3764925,3619350
85684,107,Chennai Store,East,209,Monitor,Electronics,2025-03-01 12:03:00,34,25698,29023,2,873732,-113050
85685,104,Bangalore Store,East,212,Speaker,Accessories,2025-03-01 12:04:00,69,38286,37882,6,2641734,27876
85686,102,Delhi Store,South,205,Mouse,Electronics,2025-03-01 12:05:00,89,24091,13844,4,2144099,911983
85687,106,Ahmedabad Store,North,203,Hard Disk,Networking,2025-03-01 12:06:00,91,46241,11874,5,4207931,3127397
85688,105,Ahmedabad Store,South,211,Hard Disk,Storage,2025-03-01 12:07:00,20,9076,10903,7,181520,-36540
85689,101,Mumbai Store,West,204,Mouse,Accessories,2025-03-01 12:08:00,87,31202,15569,6,2714574,1360071
85690,102,Chennai Store,West,212,Router,Electronics,2025-03-01 12:09:00,67,34139,18592,9,2287313,1041649
85691,107,Kolkata Store,East,212,Headphones,Electronics,2025-03-01 12:10:00,62,18025,37846,6,1117550,-1228902
85692,101,Chennai Store,West,202,Laptop,Electronics,2025-03-01 12:11:00,77,25960,28659,6,1998920,-207823
85693,103,Pune Store,East,214,Monitor,Electronics,2025-03-01 12:12:00,31,40731,34687,9,1262661,187364
85694,103,Kolkata Store,West,208,Router,Accessories,2025-03-01 12:13:00,27,42489,37602,7,1147203,131949
85695,103,Ahmedabad Store,East,204,Keyboard,Accessories,2025-03-01 12:14:00,40,46129,40154,9,1845160,239000
85696,103,Mumbai Store,North,212,Webcam,Storage,2025-03-01 12:15:00,2,25754,33646,8,51508,-15784
85697,108,Kolkata Store,North,214,Keyboard,Storage,2025-03-01 12:16:00,24,34498,44192,7,827952,-232656
85698,104,Bangalore Store,North,206,Tablet,Electronics,2025-03-01 12:17:00,46,47558,17712,4,2187668,1372916
85699,101,Delhi Store,West,212,Projector,Electronics,2025-03-01 12:18:00,46,20493,34318,0,942678,-635950
85700,102,Delhi Store,South,201,Microphone,Accessories,2025-03-01 12:19:00,18,30566,15808,5,550188,265644
85701,104,Pune Store,East,202,Smart Watch,Electronics,2025-03-01 12:20:00,64,53344,47842,7,3414016,352128
85702,102,Ahmedabad Store,West,202,Mouse,Electronics,2025-03-01 12:21:00,78,20421,4900,0,1592838,1210638
85703,105,Bangalore Store,North,207,Projector,Accessories,2025-03-01 12:22:00,52,56030,1908,2,2913560,2814344
85704,107,Pune Store,South,210,Monitor,Accessories,2025-03-01 12:23:00,34,18174,22906,6,617916,-160888
85705,106,Delhi Store,West,212,Headphones,Networking,2025-03-01 12:24:00,87,53556,43810,7,4659372,847902
85706,104,Chennai Store,West,203,Mouse,Electronics,2025-03-01 12:25:00,99,3222,19607,9,318978,-1622115
85707,106,Kolkata Store,North,215,Keyboard,Accessories,2025-03-01 12:26:00,68,41785,1275,2,2841380,2754680
85708,104,Bangalore Store,South,209,Mouse,Accessories,2025-03-01 12:27:00,73,4454,37230,0,325142,-2392648
85709,106,Chennai Store,West,209,Mouse,Electronics,2025-03-01 12:28:00,89,25532,15898,2,2272348,857426
85710,108,Kolkata Store,South,214,Monitor,Electronics,2025-03-01 12:29:00,5,56954,48808,7,284770,40730
85711,107,Ahmedabad Store,East,204,Printer,Electronics,2025-03-01 12:30:00,21,56018,1506,0,1176378,1144752
85712,106,Chennai Store,East,201,SSD,Electronics,2025-03-01 12:31:00,35,33296,19115,9,1165360,496335
85713,105,Pune Store,North,215,Monitor,Networking,2025-03-01 12:32:00,50,13858,30472,1,692900,-830700
85714,106,Chennai Store,North,205,Laptop,Accessories,2025-03-01 12:33:00,1,59933,17194,6,59933,42739
85715,104,Mumbai Store,East,209,Router,Electronics,2025-03-01 12:34:00,55,4692,12492,0,258060,-429000
85716,106,Bangalore Store,North,211,Webcam,Electronics,2025-03-01 12:35:00,78,5509,41172,3,429702,-2781714
85717,101,Pune Store,South,215,SSD,Accessories,2025-03-01 12:36:00,1,50951,39679,2,50951,11272
85718,107,Chennai Store,West,213,Webcam,Electronics,2025-03-01 12:37:00,89,13710,24356,2,1220190,-947494
85719,106,Ahmedabad Store,West,214,Mouse,Accessories,2025-03-01 12:38:00,57,37068,1236,4,2112876,2042424
85720,103,Kolkata Store,East,204,Webcam,Electronics,2025-03-01 12:39:00,63,16563,23392,3,1043469,-430227
85721,107,Bangalore Store,West,202,Microphone,Wearables,2025-03-01 12:40:00,80,37269,9641,4,2981520,2210240
85722,107,Hyderabad Store,East,210,Monitor,Accessories,2025-03-01 12:41:00,14,34058,2031,9,476812,448378
85723,108,Ahmedabad Store,East,214,Hard Disk,Accessories,2025-03-01 12:42:00,14,56680,38009,5,793520,261394
85724,106,Kolkata Store,North,204,Smart Watch,Storage,2025-03-01 12:43:00,5,2289,28487,1,11445,-130990
85725,102,Pune Store,West,201,Tablet,Storage,2025-03-01 12:44:00,75,9592,31186,5,719400,-1619550
85726,105,Pune Store,North,209,Keyboard,Electronics,2025-03-01 12:45:00,54,12669,30783,9,684126,-978156
85727,103,Chennai Store,West,202,Microphone,Storage,2025-03-01 12:46:00,37,1028,41148,0,38036,-1484440
85728,108,Delhi Store,East,210,Printer,Accessories,2025-03-01 12:47:00,81,43166,20562,2,3496446,1830924
85729,104,Hyderabad Store,North,204,Hard Disk,Electronics,2025-03-01 12:48:00,81,4399,49771,9,356319,-3675132
85730,101,Ahmedabad Store,West,207,Monitor,Accessories,2025-03-01 12:49:00,88,37216,25550,7,3275008,1026608
85731,106,Delhi Store,East,208,Keyboard,Wearables,2025-03-01 12:50:00,86,37615,16888,8,3234890,1782522
85732,106,Kolkata Store,East,207,Microphone,Accessories,2025-03-01 12:51:00,4,52317,3715,3,209268,194408
85733,104,Hyderabad Store,West,207,Projector,Electronics,2025-03-01 12:52:00,37,15967,3078,9,590779,476893
85734,108,Pune Store,South,214,Router,Electronics,2025-03-01 12:53:00,73,21473,16408,9,1567529,369745
